subj_id,RT,sentID,measure
R_1PY8SA05FPIKBCS,4.495,49,Timing_1
R_1CsjBGkk3Ui30Yk,3.895,49,Timing_1
R_2bWcF9m2SiW74Vw,4.038,49,Timing_1
R_1kOjYWHPvRogELt,3.304,49,Timing_1
R_3EumpdjBvvjiK1I,5.234,49,Timing_1
R_2ckdDJpUAGuY3Pt,1.893,49,Timing_1
R_2ZDKGZYJjZu6X1Y,1.964,49,Timing_1
R_12SH1EJtaSFR4wp,1.31,49,Timing_1
R_3R7zHfZ0HIrwGBV,10.305,49,Timing_1
R_Om8eREobVAawvZL,2.598,49,Timing_1
R_1HicleIyFIoDW8g,1.788,49,Timing_1
R_1gGejdMJLRqr4gs,53.192,49,Timing_1
R_2D2EiBz7TJKge4b,4.78,49,Timing_1
R_3CEhJ8EBqsPDMLB,1.712,49,Timing_1
R_3kiCL1CWl05kYag,5.117,49,Timing_1
R_XSpTve41y3msiVr,2.626,49,Timing_1
R_bBMvKG66TpWv0cx,3.226,49,Timing_1
R_s83Qo7JHTxXzpWF,5.333,49,Timing_1
R_cCsEaF4QkSqNxuN,3.589,49,Timing_1
R_2fkXvKa3m5s0uTM,3.386,49,Timing_1
R_1MYsdC39YxixAvs,2.442,49,Timing_1
R_22CU0vCOzdEcHCr,1.242,49,Timing_1
R_z0xRVpXxyAbXovn,1.269,49,Timing_1
R_1CKp9DmeaZTZZQS,3.348,49,Timing_1
R_31HSkdcZS8yZscC,6.111,49,Timing_1
R_2Enniyt9lPtMbDC,4.135,49,Timing_1
R_tPV5UMF7fLNrUk1,0.878,49,Timing_1
R_1O0317CZheE7es9,4.438,49,Timing_1
R_1NadcnqCF0DrPHA,2.069,49,Timing_1
R_3rJ73y4zBZKMTeV,6.147,49,Timing_1
R_zUPMpvNqwkbt4oF,22.367,49,Timing_1
R_ptOO0vqHKVEFzvH,28.41,50,Timing_1
R_2TuuUWeeIrA7YWz,3.921,50,Timing_1
R_r2pLEBnXOx2tc8p,0.974,50,Timing_1
R_3KohpaUvxMxwnK1,5.55,50,Timing_1
R_1Kw4seroK4hzq8J,3.046,50,Timing_1
R_2TEGXWKyyYjxux0,4.008,50,Timing_1
R_2bNSez8kPKVkk0j,5.631,50,Timing_1
R_vIDGcvdZ61dSkkF,4.087,50,Timing_1
R_3P5l3CMUUKTmbaL,4.565,50,Timing_1
R_21gk6GiQXaDrMt2,2.127,50,Timing_1
R_1rJrkm9MZ0UbO0b,2.294,50,Timing_1
R_2VPC4q2m7hstAaW,0.994,50,Timing_1
R_3KB00E7S1VhPWFD,7.343,50,Timing_1
R_3qR88XHKXhl1RLR,1.879,50,Timing_1
R_3W5LAymbgTVITHX,6.638,50,Timing_1
R_2z7kq6MFYuSnHT6,4.028,50,Timing_1
R_1lhLKgr13oozzPg,3.747,50,Timing_1
R_3ffLCaSkmPsiUYn,1.527,50,Timing_1
R_1PY8SA05FPIKBCS,2.114,50,Timing_1
R_1CsjBGkk3Ui30Yk,3.983,50,Timing_1
R_2bWcF9m2SiW74Vw,2.43,50,Timing_1
R_1kOjYWHPvRogELt,4.121,50,Timing_1
R_3EumpdjBvvjiK1I,6.069,50,Timing_1
R_2ckdDJpUAGuY3Pt,2.6,50,Timing_1
R_2ZDKGZYJjZu6X1Y,6.006,50,Timing_1
R_12SH1EJtaSFR4wp,2.823,50,Timing_1
R_3R7zHfZ0HIrwGBV,4.789,50,Timing_1
R_Om8eREobVAawvZL,4.503,50,Timing_1
R_1HicleIyFIoDW8g,3.189,50,Timing_1
R_1gGejdMJLRqr4gs,2.243,50,Timing_1
R_2D2EiBz7TJKge4b,3.832,50,Timing_1
R_3CEhJ8EBqsPDMLB,2.991,50,Timing_1
R_3kiCL1CWl05kYag,3.386,50,Timing_1
R_XSpTve41y3msiVr,3.092,50,Timing_1
R_bBMvKG66TpWv0cx,2.949,50,Timing_1
R_s83Qo7JHTxXzpWF,0.981,50,Timing_1
R_cCsEaF4QkSqNxuN,3.804,50,Timing_1
R_2fkXvKa3m5s0uTM,2.887,50,Timing_1
R_1MYsdC39YxixAvs,2.701,50,Timing_1
R_22CU0vCOzdEcHCr,2.458,50,Timing_1
R_z0xRVpXxyAbXovn,1.874,50,Timing_1
R_1CKp9DmeaZTZZQS,14.246,50,Timing_1
R_31HSkdcZS8yZscC,4.594,50,Timing_1
R_2Enniyt9lPtMbDC,4.934,50,Timing_1
R_tPV5UMF7fLNrUk1,1.081,50,Timing_1
R_1O0317CZheE7es9,4.927,50,Timing_1
R_1NadcnqCF0DrPHA,2.672,50,Timing_1
R_3rJ73y4zBZKMTeV,3.562,50,Timing_1
R_zUPMpvNqwkbt4oF,20.394,50,Timing_1
R_ptOO0vqHKVEFzvH,3.374,51,Timing_1
R_2TuuUWeeIrA7YWz,3.242,51,Timing_1
R_r2pLEBnXOx2tc8p,0.602,51,Timing_1
R_3KohpaUvxMxwnK1,4.434,51,Timing_1
R_1Kw4seroK4hzq8J,2.81,51,Timing_1
R_2TEGXWKyyYjxux0,3.654,51,Timing_1
R_2bNSez8kPKVkk0j,1.272,51,Timing_1
R_vIDGcvdZ61dSkkF,2.909,51,Timing_1
R_3P5l3CMUUKTmbaL,3.253,51,Timing_1
R_21gk6GiQXaDrMt2,3.494,51,Timing_1
R_1rJrkm9MZ0UbO0b,4.392,51,Timing_1
R_2VPC4q2m7hstAaW,1.272,51,Timing_1
R_3KB00E7S1VhPWFD,4.64,51,Timing_1
R_3qR88XHKXhl1RLR,1.834,51,Timing_1
R_3W5LAymbgTVITHX,5.128,51,Timing_1
R_2z7kq6MFYuSnHT6,5.225,51,Timing_1
R_1lhLKgr13oozzPg,3.332,51,Timing_1
R_3ffLCaSkmPsiUYn,1.814,51,Timing_1
R_1PY8SA05FPIKBCS,7.053,51,Timing_1
R_1CsjBGkk3Ui30Yk,2.189,51,Timing_1
R_2bWcF9m2SiW74Vw,2.211,51,Timing_1
R_1kOjYWHPvRogELt,4.995,51,Timing_1
R_3EumpdjBvvjiK1I,5.897,51,Timing_1
R_2ckdDJpUAGuY3Pt,1.579,51,Timing_1
R_2ZDKGZYJjZu6X1Y,4.74,51,Timing_1
R_12SH1EJtaSFR4wp,1.508,51,Timing_1
R_3R7zHfZ0HIrwGBV,3.858,51,Timing_1
R_Om8eREobVAawvZL,4.469,51,Timing_1
R_1HicleIyFIoDW8g,7.989,51,Timing_1
R_1gGejdMJLRqr4gs,48.55,51,Timing_1
R_2D2EiBz7TJKge4b,3.407,51,Timing_1
R_3CEhJ8EBqsPDMLB,1.592,51,Timing_1
R_3kiCL1CWl05kYag,4.308,51,Timing_1
R_XSpTve41y3msiVr,3.145,51,Timing_1
R_bBMvKG66TpWv0cx,3.55,51,Timing_1
R_s83Qo7JHTxXzpWF,7.09,51,Timing_1
R_cCsEaF4QkSqNxuN,6.184,51,Timing_1
R_2fkXvKa3m5s0uTM,2.845,51,Timing_1
R_1MYsdC39YxixAvs,3.034,51,Timing_1
R_22CU0vCOzdEcHCr,1.48,51,Timing_1
R_z0xRVpXxyAbXovn,0.986,51,Timing_1
R_1CKp9DmeaZTZZQS,4.982,51,Timing_1
R_31HSkdcZS8yZscC,5.598,51,Timing_1
R_2Enniyt9lPtMbDC,11.138,51,Timing_1
R_tPV5UMF7fLNrUk1,1.219,51,Timing_1
R_1O0317CZheE7es9,4.728,51,Timing_1
R_1NadcnqCF0DrPHA,3.961,51,Timing_1
R_3rJ73y4zBZKMTeV,3.914,51,Timing_1
R_zUPMpvNqwkbt4oF,9.001,51,Timing_1
R_ptOO0vqHKVEFzvH,6.078,52,Timing_1
R_2TuuUWeeIrA7YWz,3.939,52,Timing_1
R_r2pLEBnXOx2tc8p,2.17,52,Timing_1
R_3KohpaUvxMxwnK1,7.299,52,Timing_1
R_1Kw4seroK4hzq8J,6.441,52,Timing_1
R_2TEGXWKyyYjxux0,5.49,52,Timing_1
R_2bNSez8kPKVkk0j,0.802,52,Timing_1
R_vIDGcvdZ61dSkkF,2.632,52,Timing_1
R_3P5l3CMUUKTmbaL,0.958,52,Timing_1
R_21gk6GiQXaDrMt2,3.484,52,Timing_1
R_1rJrkm9MZ0UbO0b,11.14,52,Timing_1
R_2VPC4q2m7hstAaW,5.628,52,Timing_1
R_3KB00E7S1VhPWFD,6.227,52,Timing_1
R_3qR88XHKXhl1RLR,3.152,52,Timing_1
R_3W5LAymbgTVITHX,6.135,52,Timing_1
R_2z7kq6MFYuSnHT6,9.053,52,Timing_1
R_1lhLKgr13oozzPg,9.166,52,Timing_1
R_3ffLCaSkmPsiUYn,1.556,52,Timing_1
R_1PY8SA05FPIKBCS,40.429,52,Timing_1
R_1CsjBGkk3Ui30Yk,2.279,52,Timing_1
R_2bWcF9m2SiW74Vw,5.234,52,Timing_1
R_1kOjYWHPvRogELt,3.222,52,Timing_1
R_3EumpdjBvvjiK1I,35.46,52,Timing_1
R_2ckdDJpUAGuY3Pt,2.12,52,Timing_1
R_2ZDKGZYJjZu6X1Y,2.436,52,Timing_1
R_12SH1EJtaSFR4wp,1.924,52,Timing_1
R_3R7zHfZ0HIrwGBV,46.035,52,Timing_1
R_Om8eREobVAawvZL,2.848,52,Timing_1
R_1HicleIyFIoDW8g,2.636,52,Timing_1
R_1gGejdMJLRqr4gs,3.408,52,Timing_1
R_2D2EiBz7TJKge4b,5.73,52,Timing_1
R_3CEhJ8EBqsPDMLB,3.26,52,Timing_1
R_3kiCL1CWl05kYag,9.02,52,Timing_1
R_XSpTve41y3msiVr,6.887,52,Timing_1
R_bBMvKG66TpWv0cx,3.979,52,Timing_1
R_s83Qo7JHTxXzpWF,8.03,52,Timing_1
R_cCsEaF4QkSqNxuN,6.843,52,Timing_1
R_2fkXvKa3m5s0uTM,5.43,52,Timing_1
R_1MYsdC39YxixAvs,3.448,52,Timing_1
R_22CU0vCOzdEcHCr,1.461,52,Timing_1
R_z0xRVpXxyAbXovn,1.902,52,Timing_1
R_1CKp9DmeaZTZZQS,5.92,52,Timing_1
R_31HSkdcZS8yZscC,3.698,52,Timing_1
R_2Enniyt9lPtMbDC,3.531,52,Timing_1
R_tPV5UMF7fLNrUk1,0.893,52,Timing_1
R_1O0317CZheE7es9,7.373,52,Timing_1
R_1NadcnqCF0DrPHA,2.733,52,Timing_1
R_3rJ73y4zBZKMTeV,9.905,52,Timing_1
R_zUPMpvNqwkbt4oF,3.758,52,Timing_1
R_ptOO0vqHKVEFzvH,22.668,53,Timing_1
R_2TuuUWeeIrA7YWz,51.887,53,Timing_1
R_r2pLEBnXOx2tc8p,0.672,53,Timing_1
R_3KohpaUvxMxwnK1,8.77,53,Timing_1
R_1Kw4seroK4hzq8J,2.969,53,Timing_1
R_2TEGXWKyyYjxux0,5.483,53,Timing_1
R_2bNSez8kPKVkk0j,136.004,53,Timing_1
R_vIDGcvdZ61dSkkF,6.662,53,Timing_1
R_3P5l3CMUUKTmbaL,2.908,53,Timing_1
R_21gk6GiQXaDrMt2,11.451,53,Timing_1
R_1rJrkm9MZ0UbO0b,2.568,53,Timing_1
R_2VPC4q2m7hstAaW,1.657,53,Timing_1
R_3KB00E7S1VhPWFD,6.523,53,Timing_1
R_3qR88XHKXhl1RLR,4.257,53,Timing_1
R_3W5LAymbgTVITHX,4.396,53,Timing_1
R_2z7kq6MFYuSnHT6,4.502,53,Timing_1
R_1lhLKgr13oozzPg,42.896,53,Timing_1
R_3ffLCaSkmPsiUYn,1.436,53,Timing_1
R_1PY8SA05FPIKBCS,29.188,53,Timing_1
R_1CsjBGkk3Ui30Yk,2.636,53,Timing_1
R_2bWcF9m2SiW74Vw,2.764,53,Timing_1
R_1kOjYWHPvRogELt,4.41,53,Timing_1
R_3EumpdjBvvjiK1I,65.229,53,Timing_1
R_2ckdDJpUAGuY3Pt,1.17,53,Timing_1
R_2ZDKGZYJjZu6X1Y,3.768,53,Timing_1
R_12SH1EJtaSFR4wp,1.889,53,Timing_1
R_3R7zHfZ0HIrwGBV,30.427,53,Timing_1
R_Om8eREobVAawvZL,3.672,53,Timing_1
R_1HicleIyFIoDW8g,2.988,53,Timing_1
R_1gGejdMJLRqr4gs,3.768,53,Timing_1
R_2D2EiBz7TJKge4b,3.516,53,Timing_1
R_3CEhJ8EBqsPDMLB,2.003,53,Timing_1
R_3kiCL1CWl05kYag,9.968,53,Timing_1
R_XSpTve41y3msiVr,1.663,53,Timing_1
R_bBMvKG66TpWv0cx,4.09,53,Timing_1
R_s83Qo7JHTxXzpWF,1.89,53,Timing_1
R_cCsEaF4QkSqNxuN,5.54,53,Timing_1
R_2fkXvKa3m5s0uTM,3.548,53,Timing_1
R_1MYsdC39YxixAvs,4.546,53,Timing_1
R_22CU0vCOzdEcHCr,1.677,53,Timing_1
R_z0xRVpXxyAbXovn,1.111,53,Timing_1
R_1CKp9DmeaZTZZQS,6.798,53,Timing_1
R_31HSkdcZS8yZscC,7.521,53,Timing_1
R_2Enniyt9lPtMbDC,10.977,53,Timing_1
R_tPV5UMF7fLNrUk1,0.833,53,Timing_1
R_1O0317CZheE7es9,7.378,53,Timing_1
R_1NadcnqCF0DrPHA,4.622,53,Timing_1
R_3rJ73y4zBZKMTeV,4.348,53,Timing_1
R_zUPMpvNqwkbt4oF,6.671,53,Timing_1
R_ptOO0vqHKVEFzvH,2.589,54,Timing_1
R_2TuuUWeeIrA7YWz,3.062,54,Timing_1
R_r2pLEBnXOx2tc8p,1.472,54,Timing_1
R_3KohpaUvxMxwnK1,4.673,54,Timing_1
R_1Kw4seroK4hzq8J,1.9,54,Timing_1
R_2TEGXWKyyYjxux0,2.915,54,Timing_1
R_2bNSez8kPKVkk0j,2.366,54,Timing_1
R_vIDGcvdZ61dSkkF,2.092,54,Timing_1
R_3P5l3CMUUKTmbaL,0.882,54,Timing_1
R_21gk6GiQXaDrMt2,2.546,54,Timing_1
R_1rJrkm9MZ0UbO0b,2.179,54,Timing_1
R_2VPC4q2m7hstAaW,0.994,54,Timing_1
R_3KB00E7S1VhPWFD,3.566,54,Timing_1
R_3qR88XHKXhl1RLR,3.801,54,Timing_1
R_3W5LAymbgTVITHX,1.755,54,Timing_1
R_2z7kq6MFYuSnHT6,4.496,54,Timing_1
R_1lhLKgr13oozzPg,27.635,54,Timing_1
R_3ffLCaSkmPsiUYn,1.832,54,Timing_1
R_1PY8SA05FPIKBCS,2.058,54,Timing_1
R_1CsjBGkk3Ui30Yk,3.017,54,Timing_1
R_2bWcF9m2SiW74Vw,2.781,54,Timing_1
R_1kOjYWHPvRogELt,3.643,54,Timing_1
R_3EumpdjBvvjiK1I,4.484,54,Timing_1
R_2ckdDJpUAGuY3Pt,2.217,54,Timing_1
R_2ZDKGZYJjZu6X1Y,1.571,54,Timing_1
R_12SH1EJtaSFR4wp,1.839,54,Timing_1
R_3R7zHfZ0HIrwGBV,3.21,54,Timing_1
R_Om8eREobVAawvZL,2.431,54,Timing_1
R_1HicleIyFIoDW8g,544.131,54,Timing_1
R_1gGejdMJLRqr4gs,20.955,54,Timing_1
R_2D2EiBz7TJKge4b,2.911,54,Timing_1
R_3CEhJ8EBqsPDMLB,1.808,54,Timing_1
R_3kiCL1CWl05kYag,2.916,54,Timing_1
R_XSpTve41y3msiVr,1.654,54,Timing_1
R_bBMvKG66TpWv0cx,2.398,54,Timing_1
R_s83Qo7JHTxXzpWF,3.667,54,Timing_1
R_cCsEaF4QkSqNxuN,3.628,54,Timing_1
R_2fkXvKa3m5s0uTM,3.321,54,Timing_1
R_1MYsdC39YxixAvs,2.844,54,Timing_1
R_22CU0vCOzdEcHCr,1.279,54,Timing_1
R_z0xRVpXxyAbXovn,3.975,54,Timing_1
R_1CKp9DmeaZTZZQS,11.916,54,Timing_1
R_31HSkdcZS8yZscC,2.837,54,Timing_1
R_2Enniyt9lPtMbDC,5.743,54,Timing_1
R_tPV5UMF7fLNrUk1,0.883,54,Timing_1
R_1O0317CZheE7es9,2.643,54,Timing_1
R_1NadcnqCF0DrPHA,2.473,54,Timing_1
R_3rJ73y4zBZKMTeV,5.187,54,Timing_1
R_zUPMpvNqwkbt4oF,4.873,54,Timing_1
R_ptOO0vqHKVEFzvH,4.542,55,Timing_1
R_2TuuUWeeIrA7YWz,3.739,55,Timing_1
R_r2pLEBnXOx2tc8p,0.654,55,Timing_1
R_3KohpaUvxMxwnK1,5.076,55,Timing_1
R_1Kw4seroK4hzq8J,2.627,55,Timing_1
R_2TEGXWKyyYjxux0,3.93,55,Timing_1
R_2bNSez8kPKVkk0j,2.546,55,Timing_1
R_vIDGcvdZ61dSkkF,2.786,55,Timing_1
R_3P5l3CMUUKTmbaL,1.273,55,Timing_1
R_21gk6GiQXaDrMt2,2.221,55,Timing_1
R_1rJrkm9MZ0UbO0b,2.181,55,Timing_1
R_2VPC4q2m7hstAaW,1.936,55,Timing_1
R_3KB00E7S1VhPWFD,10.987,55,Timing_1
R_3qR88XHKXhl1RLR,3.545,55,Timing_1
R_3W5LAymbgTVITHX,3.905,55,Timing_1
R_2z7kq6MFYuSnHT6,4.124,55,Timing_1
R_1lhLKgr13oozzPg,3.666,55,Timing_1
R_3ffLCaSkmPsiUYn,1.649,55,Timing_1
R_1PY8SA05FPIKBCS,3.907,55,Timing_1
R_1CsjBGkk3Ui30Yk,4.254,55,Timing_1
R_2bWcF9m2SiW74Vw,3.759,55,Timing_1
R_1kOjYWHPvRogELt,3.037,55,Timing_1
R_3EumpdjBvvjiK1I,9.455,55,Timing_1
R_2ckdDJpUAGuY3Pt,1.624,55,Timing_1
R_2ZDKGZYJjZu6X1Y,3.585,55,Timing_1
R_12SH1EJtaSFR4wp,2.347,55,Timing_1
R_3R7zHfZ0HIrwGBV,11.751,55,Timing_1
R_Om8eREobVAawvZL,3.217,55,Timing_1
R_1HicleIyFIoDW8g,3.281,55,Timing_1
R_1gGejdMJLRqr4gs,2.687,55,Timing_1
R_2D2EiBz7TJKge4b,4.864,55,Timing_1
R_3CEhJ8EBqsPDMLB,2.958,55,Timing_1
R_3kiCL1CWl05kYag,9.923,55,Timing_1
R_XSpTve41y3msiVr,3.695,55,Timing_1
R_bBMvKG66TpWv0cx,2.334,55,Timing_1
R_s83Qo7JHTxXzpWF,4.369,55,Timing_1
R_cCsEaF4QkSqNxuN,4.356,55,Timing_1
R_2fkXvKa3m5s0uTM,3.647,55,Timing_1
R_1MYsdC39YxixAvs,3.593,55,Timing_1
R_22CU0vCOzdEcHCr,3.623,55,Timing_1
R_z0xRVpXxyAbXovn,1.038,55,Timing_1
R_1CKp9DmeaZTZZQS,5.299,55,Timing_1
R_31HSkdcZS8yZscC,2.478,55,Timing_1
R_2Enniyt9lPtMbDC,5.226,55,Timing_1
R_tPV5UMF7fLNrUk1,0.99,55,Timing_1
R_1O0317CZheE7es9,3.509,55,Timing_1
R_1NadcnqCF0DrPHA,2.582,55,Timing_1
R_3rJ73y4zBZKMTeV,4.974,55,Timing_1
R_zUPMpvNqwkbt4oF,6.394,55,Timing_1
R_ptOO0vqHKVEFzvH,25.264,56,Timing_1
R_2TuuUWeeIrA7YWz,5.498,56,Timing_1
R_r2pLEBnXOx2tc8p,0.82,56,Timing_1
R_3KohpaUvxMxwnK1,8.097,56,Timing_1
R_1Kw4seroK4hzq8J,3.181,56,Timing_1
R_2TEGXWKyyYjxux0,4.388,56,Timing_1
R_2bNSez8kPKVkk0j,2.224,56,Timing_1
R_vIDGcvdZ61dSkkF,5.145,56,Timing_1
R_3P5l3CMUUKTmbaL,0.784,56,Timing_1
R_21gk6GiQXaDrMt2,5.982,56,Timing_1
R_1rJrkm9MZ0UbO0b,3.263,56,Timing_1
R_2VPC4q2m7hstAaW,3.882,56,Timing_1
R_3KB00E7S1VhPWFD,6.209,56,Timing_1
R_3qR88XHKXhl1RLR,11.429,56,Timing_1
R_3W5LAymbgTVITHX,6.027,56,Timing_1
R_2z7kq6MFYuSnHT6,4.666,56,Timing_1
R_1lhLKgr13oozzPg,9.154,56,Timing_1
R_3ffLCaSkmPsiUYn,1.478,56,Timing_1
R_1PY8SA05FPIKBCS,5.657,56,Timing_1
R_1CsjBGkk3Ui30Yk,4.03,56,Timing_1
R_2bWcF9m2SiW74Vw,1.699,56,Timing_1
R_1kOjYWHPvRogELt,6.568,56,Timing_1
R_3EumpdjBvvjiK1I,34.799,56,Timing_1
R_2ckdDJpUAGuY3Pt,3.321,56,Timing_1
R_2ZDKGZYJjZu6X1Y,9.87,56,Timing_1
R_12SH1EJtaSFR4wp,1.76,56,Timing_1
R_3R7zHfZ0HIrwGBV,5.707,56,Timing_1
R_Om8eREobVAawvZL,7.785,56,Timing_1
R_1HicleIyFIoDW8g,2.178,56,Timing_1
R_1gGejdMJLRqr4gs,6.202,56,Timing_1
R_2D2EiBz7TJKge4b,6.575,56,Timing_1
R_3CEhJ8EBqsPDMLB,3.456,56,Timing_1
R_3kiCL1CWl05kYag,4.506,56,Timing_1
R_XSpTve41y3msiVr,4.622,56,Timing_1
R_bBMvKG66TpWv0cx,4.052,56,Timing_1
R_s83Qo7JHTxXzpWF,0.793,56,Timing_1
R_cCsEaF4QkSqNxuN,3.701,56,Timing_1
R_2fkXvKa3m5s0uTM,73.799,56,Timing_1
R_1MYsdC39YxixAvs,2.698,56,Timing_1
R_22CU0vCOzdEcHCr,1.213,56,Timing_1
R_z0xRVpXxyAbXovn,1.102,56,Timing_1
R_1CKp9DmeaZTZZQS,9.019,56,Timing_1
R_31HSkdcZS8yZscC,4.342,56,Timing_1
R_2Enniyt9lPtMbDC,9.002,56,Timing_1
R_tPV5UMF7fLNrUk1,0.873,56,Timing_1
R_1O0317CZheE7es9,7.474,56,Timing_1
R_1NadcnqCF0DrPHA,3.16,56,Timing_1
R_3rJ73y4zBZKMTeV,10.048,56,Timing_1
R_zUPMpvNqwkbt4oF,9.959,56,Timing_1
R_ptOO0vqHKVEFzvH,2.495,57,Timing_1
R_2TuuUWeeIrA7YWz,1.772,57,Timing_1
R_r2pLEBnXOx2tc8p,0.776,57,Timing_1
R_3KohpaUvxMxwnK1,3.059,57,Timing_1
R_1Kw4seroK4hzq8J,1.937,57,Timing_1
R_2TEGXWKyyYjxux0,3.275,57,Timing_1
R_2bNSez8kPKVkk0j,0.898,57,Timing_1
R_vIDGcvdZ61dSkkF,1.547,57,Timing_1
R_3P5l3CMUUKTmbaL,1.186,57,Timing_1
R_21gk6GiQXaDrMt2,3.415,57,Timing_1
R_1rJrkm9MZ0UbO0b,2.107,57,Timing_1
R_2VPC4q2m7hstAaW,1.117,57,Timing_1
R_3KB00E7S1VhPWFD,4.161,57,Timing_1
R_3qR88XHKXhl1RLR,1.649,57,Timing_1
R_3W5LAymbgTVITHX,3.306,57,Timing_1
R_2z7kq6MFYuSnHT6,6.154,57,Timing_1
R_1lhLKgr13oozzPg,5.829,57,Timing_1
R_3ffLCaSkmPsiUYn,2.735,57,Timing_1
R_1PY8SA05FPIKBCS,3.916,57,Timing_1
R_1CsjBGkk3Ui30Yk,1.636,57,Timing_1
R_2bWcF9m2SiW74Vw,2.371,57,Timing_1
R_1kOjYWHPvRogELt,3.034,57,Timing_1
R_3EumpdjBvvjiK1I,13.985,57,Timing_1
R_2ckdDJpUAGuY3Pt,2.065,57,Timing_1
R_2ZDKGZYJjZu6X1Y,1.789,57,Timing_1
R_12SH1EJtaSFR4wp,3.362,57,Timing_1
R_3R7zHfZ0HIrwGBV,6.155,57,Timing_1
R_Om8eREobVAawvZL,2.793,57,Timing_1
R_1HicleIyFIoDW8g,2.209,57,Timing_1
R_1gGejdMJLRqr4gs,1.589,57,Timing_1
R_2D2EiBz7TJKge4b,3.156,57,Timing_1
R_3CEhJ8EBqsPDMLB,2.101,57,Timing_1
R_3kiCL1CWl05kYag,3.401,57,Timing_1
R_XSpTve41y3msiVr,5.554,57,Timing_1
R_bBMvKG66TpWv0cx,2.666,57,Timing_1
R_s83Qo7JHTxXzpWF,2.908,57,Timing_1
R_cCsEaF4QkSqNxuN,2.761,57,Timing_1
R_2fkXvKa3m5s0uTM,3.701,57,Timing_1
R_1MYsdC39YxixAvs,1.842,57,Timing_1
R_22CU0vCOzdEcHCr,2.548,57,Timing_1
R_z0xRVpXxyAbXovn,2.567,57,Timing_1
R_1CKp9DmeaZTZZQS,4.308,57,Timing_1
R_31HSkdcZS8yZscC,2.258,57,Timing_1
R_2Enniyt9lPtMbDC,2.892,57,Timing_1
R_tPV5UMF7fLNrUk1,0.696,57,Timing_1
R_1O0317CZheE7es9,2.281,57,Timing_1
R_1NadcnqCF0DrPHA,2.198,57,Timing_1
R_3rJ73y4zBZKMTeV,5.859,57,Timing_1
R_zUPMpvNqwkbt4oF,7.031,57,Timing_1
R_ptOO0vqHKVEFzvH,10.489,58,Timing_1
R_2TuuUWeeIrA7YWz,4.664,58,Timing_1
R_r2pLEBnXOx2tc8p,1.03,58,Timing_1
R_3KohpaUvxMxwnK1,11.776,58,Timing_1
R_1Kw4seroK4hzq8J,3.276,58,Timing_1
R_2TEGXWKyyYjxux0,5.2,58,Timing_1
R_2bNSez8kPKVkk0j,3.437,58,Timing_1
R_vIDGcvdZ61dSkkF,4.538,58,Timing_1
R_3P5l3CMUUKTmbaL,1.01,58,Timing_1
R_21gk6GiQXaDrMt2,5.461,58,Timing_1
R_1rJrkm9MZ0UbO0b,4.425,58,Timing_1
R_2VPC4q2m7hstAaW,1.326,58,Timing_1
R_3KB00E7S1VhPWFD,23.191,58,Timing_1
R_3qR88XHKXhl1RLR,3.607,58,Timing_1
R_3W5LAymbgTVITHX,3.29,58,Timing_1
R_2z7kq6MFYuSnHT6,4.745,58,Timing_1
R_1lhLKgr13oozzPg,1.522,58,Timing_1
R_3ffLCaSkmPsiUYn,1.445,58,Timing_1
R_1PY8SA05FPIKBCS,3.936,58,Timing_1
R_1CsjBGkk3Ui30Yk,1.341,58,Timing_1
R_2bWcF9m2SiW74Vw,4.506,58,Timing_1
R_1kOjYWHPvRogELt,4.635,58,Timing_1
R_3EumpdjBvvjiK1I,7.317,58,Timing_1
R_2ckdDJpUAGuY3Pt,4.112,58,Timing_1
R_2ZDKGZYJjZu6X1Y,7.392,58,Timing_1
R_12SH1EJtaSFR4wp,2.422,58,Timing_1
R_3R7zHfZ0HIrwGBV,12.6,58,Timing_1
R_Om8eREobVAawvZL,3.815,58,Timing_1
R_1HicleIyFIoDW8g,1.615,58,Timing_1
R_1gGejdMJLRqr4gs,5.736,58,Timing_1
R_2D2EiBz7TJKge4b,14.292,58,Timing_1
R_3CEhJ8EBqsPDMLB,2.943,58,Timing_1
R_3kiCL1CWl05kYag,11.022,58,Timing_1
R_XSpTve41y3msiVr,11.815,58,Timing_1
R_bBMvKG66TpWv0cx,5.194,58,Timing_1
R_s83Qo7JHTxXzpWF,5.977,58,Timing_1
R_cCsEaF4QkSqNxuN,5.598,58,Timing_1
R_2fkXvKa3m5s0uTM,4.825,58,Timing_1
R_1MYsdC39YxixAvs,3.303,58,Timing_1
R_22CU0vCOzdEcHCr,5.249,58,Timing_1
R_z0xRVpXxyAbXovn,1.492,58,Timing_1
R_1CKp9DmeaZTZZQS,14.786,58,Timing_1
R_31HSkdcZS8yZscC,6.222,58,Timing_1
R_2Enniyt9lPtMbDC,7.044,58,Timing_1
R_tPV5UMF7fLNrUk1,3.322,58,Timing_1
R_1O0317CZheE7es9,4.623,58,Timing_1
R_1NadcnqCF0DrPHA,4.433,58,Timing_1
R_3rJ73y4zBZKMTeV,4.212,58,Timing_1
R_zUPMpvNqwkbt4oF,13.553,58,Timing_1
R_ptOO0vqHKVEFzvH,27.108,59,Timing_1
R_2TuuUWeeIrA7YWz,4.095,59,Timing_1
R_r2pLEBnXOx2tc8p,1.298,59,Timing_1
R_3KohpaUvxMxwnK1,10.785,59,Timing_1
R_1Kw4seroK4hzq8J,3.419,59,Timing_1
